"Caro-Kann Defense, Karpov Variation, Smyslov Variation, Main Line"," 1.e4 c6 2.d4 d5 3.Nc3 dxe4 4.Nxe4 Nd7 5.Bc4 Ngf6 6.Ng5 e6 7.Qe2 Nb6 8.Bb3","B17","38.9%","23.9%","37.3%"
"Caro-Kann Defense, Karpov Variation, Tiviakov-Fischer Attack"," 1.e4 c6 2.d4 d5 3.Nc3 dxe4 4.Nxe4 Nd7 5.Bc4 Ngf6 6.Nxf6+ Nxf6","B17","21.3%","30.5%","48.3%"
"Caro-Kann Defense, Main Line"," 1.e4 c6 2.d4 d5 3.Nc3 dxe4 4.Nxe4","B15","37.6%","35.2%","27.1%"
"Caro-Kann Defense, Maroczy Variation"," 1.e4 c6 2.d4 d5 3.f3","B12","42.2%","31.3%","26.5%"
"Caro-Kann Defense, Maroczy Variation, Maroczy Gambit"," 1.e4 c6 2.d4 d5 3.f3 dxe4 4.fxe4 e5 5.Nf3 exd4 6.Bc4","B12","71.2%","13.5%","15.3%"
"Caro-Kann Defense, Modern Variation"," 1.e4 c6 2.d4 d5 3.Nd2","B12","41.3%","26.3%","32.4%"
"Caro-Kann Defense, Panov Attack"," 1.e4 c6 2.d4 d5 3.exd5 cxd5 4.c4","B13","51.4%","24.6%","24.0%"
"Caro-Kann Defense, Panov Attack"," 1.e4 c6 2.d4 d5 3.exd5 cxd5 4.c4 Nf6 5.Nc3 e6","B14","25.5%","42.5%","32.0%"
"Caro-Kann Defense, Panov Attack"," 1.e4 c6 2.d4 d5 3.exd5 cxd5 4.c4 Nf6 5.Nc3","B13","47.2%","24.2%","28.6%"
"Caro-Kann Defense, Panov Attack, Fianchetto Defense"," 1.e4 c6 2.d4 d5 3.exd5 cxd5 4.c4 Nf6 5.Nc3 g6","B14","29.1%","33.9%","37.0%"
"Caro-Kann Defense, Panov Attack, Fianchetto Defense, Fianchetto Gambit"," 1.e4 c6 2.d4 d5 3.exd5 cxd5 4.c4 Nf6 5.Nc3 g6 6.cxd5 Bg7","B13","29.4%","38.6%","32.0%"
"Caro-Kann Defense, Panov Attack, Gunderam Attack"," 1.e4 c6 2.d4 d5 3.exd5 cxd5 4.c4 Nf6 5.c5","B13","37.6%","42.6%","19.8%"
"Caro-Kann Defense, Panov Attack, Modern Defense"," 1.e4 c6 2.d4 d5 3.exd5 cxd5 4.c4 Nf6 5.Nc3 Nc6","B13","29.1%","38.8%","32.1%"
"Caro-Kann Defense, Panov Attack, Modern Defense, Carlsbad Line"," 1.e4 c6 2.d4 d5 3.exd5 cxd5 4.c4 Nf6 5.Nc3 Nc6 6.Bg5 e6","B13","22.0%","39.4%","38.6%"
"Caro-Kann Defense, Panov Attack, Modern Defense, Czerniak Line"," 1.e4 c6 2.d4 d5 3.exd5 cxd5 4.c4 Nf6 5.Nc3 Nc6 6.Bg5 Qa5","B13","15.8%","46.5%","37.7%"
"Caro-Kann Defense, Panov Attack, Modern Defense, Mieses Line"," 1.e4 c6 2.d4 d5 3.exd5 cxd5 4.c4 Nf6 5.Nc3 Nc6 6.Nf3 Bg4","B13","25.1%","30.6%","44.4%"
"Caro-Kann Defense, Standard, Unorthodox Replies"," 1.e4 c6 2.d4 d5 3.Nc3","B15","50.2%","29.3%","20.5%"
"Caro-Kann Defense, Tartakower Variation"," 1.e4 c6 2.d4 d5 3.Nc3 dxe4 4.Nxe4 Nf6 5.Nxf6+ exf6","B15","24.6%","40.5%","34.9%"
"Caro-Kann Defense, Two Knights Attack"," 1.e4 c6 2.Nc3 d5 3.Nf3","B10","43.4%","25.9%","30.7%"
"Caro-Kann Defense, Two Knights Attack, Mindeno Variation"," 1.e4 c6 2.Nc3 d5 3.Nf3 Bg4","B11","38.8%","33.4%","27.8%"
"Caro-Kann Defense, Two Knights Attack, Mindeno Variation, Exchange Line"," 1.e4 c6 2.Nc3 d5 3.Nf3 Bg4 4.h3 Bxf3","B11","28.0%","35.5%","36.6%"
"Caro-Kann Defense, Two Knights Attack, Mindeno Variation, Retreat Line"," 1.e4 c6 2.Nc3 d5 3.Nf3 Bg4 4.h3 Bh5","B11","32.0%","42.3%","25.7%"
"Caro-Kann Defense, Von Hennig Gambit"," 1.e4 c6 2.d4 d5 3.Nc3 dxe4 4.Bc4","B15","37.2%","38.8%","24.0%"
"Catalan Opening, Closed Variation"," 1.d4 Nf6 2.c4 e6 3.g3 d5 4.Bg2","E01","40.9%","25.8%","33.3%"
"Catalan Opening, Closed Variation"," 1.d4 Nf6 2.c4 e6 3.g3 d5 4.Bg2 Be7 5.Nf3","E06","40.2%","17.9%","41.9%"
"Catalan Opening, Closed Variation"," 1.d4 Nf6 2.c4 e6 3.g3 d5 4.Bg2 Be7 5.Nf3 O-O 6.O-O Nbd7","E07","21.6%","44.4%","34.0%"
"Catalan Opening, Closed Variation"," 1.d4 Nf6 2.c4 e6 3.g3 d5 4.Bg2 Be7 5.Nf3 O-O 6.O-O Nbd7 7.Qc2","E08","55.9%","11.9%","32.2%"
"Catalan Opening, Closed Variation, Botvinnik Variation"," 1.d4 Nf6 2.c4 e6 3.g3 d5 4.Bg2 Be7 5.Nf3 O-O 6.O-O Nbd7 7.Nc3 c6 8.Qd3","E07","53.1%","15.6%","31.3%"
"Catalan Opening, Closed Variation, Rabinovich Variation"," 1.d4 Nf6 2.c4 e6 3.g3 d5 4.Bg2 Be7 5.Nf3 O-O 6.O-O Nbd7 7.Qc2 c6 8.Nbd2 b5","E09","22.8%","46.5%","30.7%"
"Catalan Opening, Closed Variation, Traditional Variation"," 1.d4 Nf6 2.c4 e6 3.g3 d5 4.Bg2 Be7 5.Nf3 O-O 6.O-O Nbd7 7.Qc2 c6 8.Nbd2 b6","E09","17.1%","45.2%","37.7%"
"Catalan Opening, General"," 1.d4 Nf6 2.c4 e6 3.g3","E00","35.8%","27.3%","36.9%"
"Catalan Opening, Open Defense"," 1.d4 Nf6 2.c4 e6 3.g3 d5 4.Bg2 dxc4 5.Nf3","E04","34.6%","25.8%","39.5%"
"Catalan Opening, Open Defense"," 1.d4 Nf6 2.c4 e6 3.g3 d5 4.Bg2 dxc4 5.Qa4+","E02","26.4%","27.8%","45.8%"
"Catalan Opening, Open Defense, Classical Line"," 1.d4 Nf6 2.c4 e6 3.g3 d5 4.Bg2 dxc4 5.Nf3 Be7","E05","15.3%","47.1%","37.6%"
"Catalan Opening, Open Defense, Modern Sharp Variation"," 1.d4 Nf6 2.c4 e6 3.g3 d5 4.Bg2 dxc4 5.Nf3 Nc6 6.Qa4 Bb4+","E04","22.9%","32.4%","44.7%"
"Catalan Opening, Open Defense, Tarrasch Defense"," 1.d4 Nf6 2.c4 e6 3.g3 d5 4.Bg2 c5 5.Nf3 Nc6","E04","18.0%","50.9%","31.1%"
"Center Game, Accepted"," 1.e4 e5 2.d4 exd4","C21","30.1%","49.2%","20.7%"
"Center Game, Berger Variation"," 1.e4 e5 2.d4 exd4 3.Qxd4 Nc6 4.Qe3 Nf6","C22","38.9%","38.1%","23.0%"
"Center Game, Normal Variation"," 1.e4 e5 2.d4 exd4 3.Qxd4 Nc6","C22","59.0%","24.5%","16.6%"
"Center Game, Paulsen Attack Variation"," 1.e4 e5 2.d4 exd4 3.Qxd4 Nc6 4.Qe3","C22","50.8%","30.3%","18.8%"
"Clemenz Opening, General"," 1.h3","A00","39.0%","39.0%","21.9%"
"Colle System"," 1.d4 d5 2.Nf3 Nf6 3.e3 e6 4.Bd3","D05","45.3%","26.2%","28.5%"
"Colle System"," 1.d4 d5 2.Nf3 Nf6 3.e3 e6","D05","30.0%","35.5%","34.5%"
"Colle System, Traditional Colle"," 1.d4 d5 2.Nf3 Nf6 3.e3 e6 4.Bd3 c5 5.c3","D05","36.8%","33.5%","29.7%"
"Czech Defense, General"," 1.e4 d6 2.d4 Nf6 3.Nc3 c6","B07","32.8%","41.5%","25.7%"
"Danish Gambit, Declined, Sorensen Defense"," 1.e4 e5 2.d4 exd4 3.c3 d5","C21","39.0%","31.3%","29.7%"
"Danish Gambit, General"," 1.e4 e5 2.d4 exd4 3.c3","C21","47.9%","36.0%","16.1%"
"Dutch Defense, Alekhine Variation"," 1.d4 f5 2.c4 Nf6 3.g3 e6 4.Bg2 Be7 5.Nf3 O-O 6.O-O Ne4","A92","24.8%","40.0%","35.2%"
"Dutch Defense, Blackburne Variation"," 1.d4 f5 2.g3 Nf6 3.Bg2 e6 4.Nh3","A81","41.8%","24.5%","33.7%"
"Dutch Defense, Blackmar's Second Gambit"," 1.d4 f5 2.e4 fxe4 3.Nc3 Nf6 4.f3","A80","36.2%","41.8%","22.0%"
"Dutch Defense, Classical Variation"," 1.d4 f5 2.c4 Nf6 3.g3 e6 4.Bg2 Be7","A91","29.9%","38.1%","32.0%"
"Dutch Defense, Classical Variation"," 1.d4 f5 2.c4 Nf6 3.g3 e6 4.Bg2","A90","43.9%","24.7%","31.4%"
"Dutch Defense, Classical Variation"," 1.d4 f5 2.c4 Nf6 3.g3 e6 4.Bg2 Be7 5.Nf3 O-O","A92","19.4%","49.4%","31.1%"
"Dutch Defense, Classical Variation"," 1.d4 f5 2.c4 e6","A84","30.7%","38.8%","30.5%"
"Dutch Defense, Classical Variation, Blackburne Attack"," 1.d4 f5 2.c4 Nf6 3.g3 e6 4.Bg2 Be7 5.Nh3","A91","49.4%","19.2%","31.4%"
"Dutch Defense, Classical Variation, Buenos Aires Variation"," 1.d4 f5 2.c4 Nf6 3.g3 e6 4.Bg2 Be7 5.Nf3 O-O 6.O-O d6 7.Nc3 a5","A96","27.4%","42.2%","30.4%"
"Dutch Defense, Classical Variation, General"," 1.d4 f5 2.c4 Nf6 3.g3 e6 4.Bg2 Be7 5.Nf3 O-O 6.O-O d6","A96","24.2%","48.1%","27.7%"
"Dutch Defense, Classical Variation, Huisl Variation"," 1.d4 f5 2.c4 Nf6 3.g3 e6 4.Bg2 Be7 5.Nf3 O-O 6.O-O d6 7.Nc3 Ne4","A96","25.2%","38.5%","36.2%"
"Dutch Defense, Classical Variation, Ilyin-Zhenevsky Variation, Alatortsev-Lisitsyn Line"," 1.d4 f5 2.c4 Nf6 3.g3 e6 4.Bg2 Be7 5.Nf3 O-O 6.O-O d6 7.Nc3 Qe8 8.Qc2","A98","43.9%","28.6%","27.5%"
"Dutch Defense, Classical Variation, Ilyin-Zhenevsky Variation, General"," 1.d4 f5 2.c4 Nf6 3.g3 e6 4.Bg2 Be7 5.Nf3 O-O 6.O-O d6 7.Nc3 Qe8","A97","24.2%","43.0%","32.8%"
"Dutch Defense, Classical Variation, Ilyin-Zhenevsky Variation, Modern Main Line"," 1.d4 f5 2.c4 Nf6 3.g3 e6 4.Bg2 Be7 5.Nf3 O-O 6.O-O d6 7.Nc3 Qe8 8.b3","A99","52.1%","20.9%","27.0%"
"Dutch Defense, Classical Variation, Stonewall Variation"," 1.d4 f5 2.c4 Nf6 3.g3 e6 4.Bg2 Be7 5.Nf3 O-O 6.O-O d5 7.Nc3 c6","A95","25.2%","43.7%","31.2%"
"Dutch Defense, Classical Variation, Stonewall Variation"," 1.d4 f5 2.c4 Nf6 3.g3 e6 4.Bg2 Be7 5.Nf3 O-O 6.O-O d5 7.b3 c6 8.Ba3","A94","53.3%","14.8%","31.9%"
"Dutch Defense, Classical Variation, Stonewall Variation, Botvinnik Variation"," 1.d4 f5 2.c4 Nf6 3.g3 e6 4.Bg2 Be7 5.Nf3 O-O 6.O-O d5 7.b3","A93","40.6%","24.5%","34.9%"
"Dutch Defense, Fianchetto Attack"," 1.d4 f5 2.g3","A81","44.7%","25.0%","30.3%"
"Dutch Defense, Fianchetto Variation"," 1.d4 f5 2.c4 Nf6 3.g3","A86","42.0%","28.3%","29.7%"
"Dutch Defense, General"," 1.d4 f5","A80","33.3%","38.6%","28.1%"
"Dutch Defense, Hopton Attack"," 1.d4 f5 2.Bg5","A80","47.5%","28.0%","24.6%"
"Dutch Defense, Korchnoi Attack"," 1.d4 f5 2.h3","A80","44.4%","34.5%","21.1%"
"Dutch Defense, Krejcik Gambit"," 1.d4 f5 2.g4","A80","48.3%","34.9%","16.9%"
"Dutch Defense, Leningrad Variation"," 1.d4 f5 2.c4 Nf6 3.g3 g6 4.Bg2 Bg7 5.Nf3","A87","39.0%","28.8%","32.2%"
"Dutch Defense, Leningrad Variation"," 1.d4 f5 2.c4 Nf6 3.g3 g6","A86","31.1%","36.6%","32.4%"
"Dutch Defense, Leningrad Variation, Matulovic Variation"," 1.d4 f5 2.c4 Nf6 3.g3 g6 4.Bg2 Bg7 5.Nf3 O-O 6.O-O d6 7.Nc3 Nc6","A89","31.7%","38.8%","29.5%"
"Dutch Defense, Leningrad Variation, Warsaw Variation"," 1.d4 f5 2.c4 Nf6 3.g3 g6 4.Bg2 Bg7 5.Nf3 O-O 6.O-O d6 7.Nc3 c6","A88","28.8%","36.9%","34.3%"
"Dutch Defense, Modern Stonewall Variation"," 1.d4 f5 2.c4 Nf6 3.g3 e6 4.Bg2 d5 5.Nf3 c6 6.O-O Bd6","A97","23.1%","37.6%","39.3%"
"Dutch Defense, Nimzo-Dutch Variation"," 1.d4 f5 2.c4 Nf6 3.g3 e6 4.Bg2 Bb4+","A90","21.8%","49.0%","29.3%"
"Dutch Defense, Nimzo-Dutch Variation, Alekhine Variation"," 1.d4 f5 2.c4 Nf6 3.g3 e6 4.Bg2 Bb4+ 5.Bd2 Be7","A90","28.6%","39.5%","31.9%"
"Dutch Defense, Normal Variation"," 1.d4 f5 2.c4 Nf6","A84","39.3%","38.0%","22.7%"
"Dutch Defense, Queen's Knight Variation"," 1.d4 f5 2.c4 Nf6 3.Nc3","A85","37.3%","37.2%","25.5%"
"Dutch Defense, Raphael Variation"," 1.d4 f5 2.Nc3","A80","50.4%","23.7%","25.9%"
"Dutch Defense, Rubinstein Variation"," 1.d4 f5 2.c4 e6 3.Nc3","A84","38.1%","33.9%","28.0%"
"Dutch Defense, Semi-Leningrad Variation"," 1.d4 f5 2.g3 Nf6 3.Bg2 g6","A81","24.4%","42.7%","32.9%"
"Dutch Defense, Staunton Gambit, Accepted"," 1.d4 f5 2.e4 fxe4","A82","31.3%","48.7%","20.0%"
"Dutch Defense, Staunton Gambit, Chigorin Variation"," 1.d4 f5 2.e4 fxe4 3.Nc3 Nf6 4.Bg5 c6","A83","31.6%","41.2%","27.2%"
"Dutch Defense, Staunton Gambit, General Variation"," 1.d4 f5 2.e4 fxe4 3.Nc3 Nf6 4.Bg5","A83","41.4%","35.5%","23.1%"
"Dutch Defense, Stonewall Variation, General Variation"," 1.d4 f5 2.c4 Nf6 3.g3 e6 4.Bg2 Be7 5.Nf3 O-O 6.O-O d5","A92","22.7%","44.0%","33.3%"
"Dutch Defense, Stonewall Variation, Modern Variation"," 1.d4 f5 2.c4 e6 3.Nf3 Nf6 4.g3 c6 5.Bg2 d5 6.O-O Bd6","A90","23.1%","41.7%","35.2%"
"Elephant Gambit, General"," 1.e4 e5 2.Nf3 d5","C40","31.5%","47.2%","21.4%"
"Elephant Gambit, Maroczy Gambit"," 1.e4 e5 2.Nf3 d5 3.exd5 Bd6","C40","28.7%","55.2%","16.1%"
"Elephant Gambit, Paulsen Countergambit"," 1.e4 e5 2.Nf3 d5 3.exd5 e4","C40","30.8%","57.1%","12.1%"
"English Defense, General"," 1.d4 e6 2.c4 b6","A40","33.5%","36.1%","30.3%"
"English Defense, Perrin Variation"," 1.c4 e6 2.d4 b6 3.e4 Bb7 4.Bd3 Nc6","A40","32.8%","33.3%","33.9%"
"English Opening, Adorjan Defense"," 1.c4 g6 2.e4 e5","A10","20.8%","33.8%","45.5%"
"English Opening, Agincourt Defense"," 1.c4 e6","A13","32.4%","35.7%","31.9%"
"English Opening, Agincourt Defense, Agincourt Variation"," 1.c4 e6 2.Nf3 d5 3.g3","A13","37.6%","25.4%","37.0%"
"English Opening, Agincourt Defense, Bogoljubow Defense"," 1.c4 e6 2.Nf3 d5 3.g3 Nf6 4.Bg2 Bd6","A13","21.2%","51.0%","27.8%"
"English Opening, Agincourt Defense, Catalan Defemse Accepted"," 1.c4 e6 2.Nf3 d5 3.g3 Nf6 4.Bg2 dxc4","A13","25.7%","30.6%","43.7%"
"English Opening, Agincourt Defense, Catalan Defense, Semi-Slav Defense"," 1.c4 e6 2.Nf3 d5 3.g3 Nf6 4.Bg2 c6","A13","21.4%","49.0%","29.6%"
"English Opening, Agincourt Defense, Keres Defense"," 1.c4 e6 2.Nf3 d5 3.g3 Nf6 4.Bg2 Be7 5.O-O c5 6.cxd5 Nxd5 7.Nc3 Nc6","A14","19.2%","34.4%","46.4%"
"English Opening, Agincourt Defense, King's Knight"," 1.c4 e6 2.Nf3 d5","A13","28.0%","35.9%","36.1%"
"English Opening, Agincourt Defense, Kurajica Defense"," 1.c4 e6 2.Nf3 d5 3.g3 c6","A13","19.7%","44.9%","35.4%"
"English Opening, Agincourt Defense, Neo Catalan Declined"," 1.c4 e6 2.Nf3 d5 3.g3 Nf6 4.Bg2 Be7 5.O-O","A14","38.1%","23.2%","38.7%"
"English Opening, Agincourt Defense, Tarrasch Defense"," 1.c4 e6 2.Nf3 d5 3.g3 Nf6 4.Bg2 c5 5.b3 Nc6 6.O-O Be7","A14","28.3%","38.4%","33.3%"
"English Opening, Agincourt Defense, Wimpy System"," 1.c4 e6 2.Nf3 d5 3.b3 Nf6 4.Bb2 c5 5.e3","A13","34.8%","33.9%","31.3%"
"English Opening, Anglo-Dutch Defense"," 1.c4 f5","A10","30.5%","41.6%","27.9%"
"English Opening, Anglo-Indian Defense, Anglo-GrÃ¼nfeld Variation"," 1.c4 Nf6 2.Nc3 d5 3.cxd5 Nxd5 4.Nf3","A16","46.6%","21.2%","32.2%"
"English Opening, Anglo-Indian Defense, Anglo-GrÃ¼nfeld Variation"," 1.c4 Nf6 2.Nc3 d5 3.cxd5 Nxd5 4.g3 g6 5.Bg2 Nb6","A16","25.7%","42.0%","32.3%"
"English Opening, Anglo-Indian Defense, Anglo-GrÃ¼nfeld Variation"," 1.c4 Nf6 2.Nc3 d5 3.cxd5 Nxd5 4.g3 g6 5.Bg2 Nxc3","A16","24.0%","38.5%","37.5%"
"English Opening, Anglo-Indian Defense, Anti-Anti-GrÃ¼nfeld"," 1.c4 Nf6 2.Nc3 g6 3.Nf3 Bg7 4.e4","A17","37.9%","25.3%","36.8%"
"English Opening, Anglo-Indian Defense, Flohr-Mikenas-Carls Variation"," 1.c4 Nf6 2.Nc3 e6 3.e4 Nc6","A18","23.8%","55.8%","20.4%"
"English Opening, Anglo-Indian Defense, Flohr-Mikenas-Carls Variation"," 1.c4 Nf6 2.Nc3 e6 3.e4 c5","A19","28.0%","39.9%","32.2%"
"English Opening, Anglo-Indian Defense, Flohr-Mikenas-Carls Variation"," 1.c4 Nf6 2.Nc3 e6 3.e4","A18","54.8%","22.4%","22.9%"
"English Opening, Anglo-Indian Defense, Flohr-Mikenas-Carls Variation"," 1.c4 Nf6 2.Nc3 e6 3.e4 d5 4.e5","A18","44.1%","24.0%","31.8%"
"English Opening, Anglo-Indian Defense, Flohr-Mikenas-Carls Variation, Nei Gambit"," 1.c4 Nf6 2.Nc3 e6 3.e4 c5 4.e5 Ng8","A19","28.3%","36.7%","35.0%"
"English Opening, Anglo-Indian Defense, Hedgehog System"," 1.c4 Nf6 2.Nc3 e6","A17","33.3%","36.3%","30.4%"
"English Opening, Anglo-Indian Defense, King's Indian Formation"," 1.c4 Nf6 2.Nf3 g6","A15","23.4%","39.1%","37.5%"
"English Opening, Anglo-Indian Defense, King's Indian Formation, Double Fianchetto"," 1.c4 Nf6 2.Nf3 g6 3.g3 b6 4.Bg2 Bb7","A15","28.8%","30.8%","40.5%"
"English Opening, Anglo-Indian Defense, King's Knight Variation"," 1.c4 Nf6 2.Nf3","A15","38.9%","23.3%","37.8%"
"English Opening, Anglo-Indian Defense, Mikenas-Carls Variation"," 1.c4 Nf6","A15","30.5%","38.8%","30.7%"
"English Opening, Anglo-Indian Defense, Nimzo-English Opening"," 1.c4 Nf6 2.Nc3 e6 3.Nf3 Bb4","A17","21.8%","34.5%","43.7%"
"English Opening, Anglo-Indian Defense, Old Indian Formation"," 1.c4 Nf6 2.Nf3 d6","A15","24.2%","44.8%","31.0%"
"English Opening, Anglo-Indian Defense, Queen's Indian Formation"," 1.c4 Nf6 2.Nf3 e6 3.g3 b6 4.Bg2 Bb7","A13","21.6%","40.1%","38.3%"
"English Opening, Anglo-Indian Defense, Queen's Indian Formation"," 1.c4 Nf6 2.Nf3 b6","A15","24.1%","28.1%","47.7%"
"English Opening, Anglo-Indian Defense, Queen's Knight Variation"," 1.c4 Nf6 2.Nc3","A16","39.0%","30.2%","30.8%"
"English Opening, Anglo-Indian Defense, Queens Indian Formation"," 1.c4 Nf6 2.Nc3 e6 3.Nf3 b6","A17","21.8%","45.0%","33.1%"
"English Opening, Anglo-Indian Defense, Queens Indian Variation"," 1.c4 Nf6 2.Nc3 e6 3.Nf3 b6 4.e4 Bb7 5.Bd3","A17","49.1%","19.8%","31.1%"
"English Opening, Anglo-Indian Defense, Romanishin Gambit"," 1.c4 Nf6 2.Nf3 e6 3.g3 a6 4.Bg2 b5","A13","32.2%","29.8%","38.0%"
"English Opening, Anglo-Indian Defense, Romanishin Variation"," 1.c4 Nf6 2.Nf3 e6 3.g3 a6","A11","31.2%","29.2%","39.6%"
"English Opening, Anglo-Indian Defense, Scandavian Defense, Exchange Variation"," 1.c4 Nf6 2.Nf3 d5 3.cxd5 Nxd5","A15","8.7%","76.0%","15.2%"
"English Opening, Anglo-Indian Defense, Scandinavian Defense"," 1.c4 Nf6 2.Nf3 d5","A15","22.4%","61.2%","16.4%"
"English Opening, Anglo-Indian Defense, Slav Formation"," 1.c4 Nf6 2.Nf3 g6 3.g3 c6","A15","15.9%","43.7%","40.4%"
"English Opening, Anglo-Indian Defense, Zviagintsev-Krasenkov Attack"," 1.c4 Nf6 2.Nc3 e6 3.Nf3 Bb4 4.g4","A18","44.0%","28.3%","27.8%"
"English Opening, Anglo-Lithuanian Variation"," 1.c4 Nc6","A10","31.6%","44.1%","24.3%"
"English Opening, Anglo-Slav Variation, General"," 1.c4 c6","A11","30.4%","35.9%","33.7%"
"English Opening, English Defense, General"," 1.c4 e6 2.d4 b6","A10","35.0%","36.8%","28.3%"
"English Opening, General"," 1.c4","A10","37.0%","35.0%","28.0%"
"English Opening, Golombek Defense"," 1.c4 Nf6 2.Nc3 d5","A16","26.2%","44.6%","29.2%"
"English Opening, Great Snake Variation"," 1.c4 g6","A10","35.6%","32.5%","32.0%"
"English Opening, King's English Variation, Bellon Gambit"," 1.c4 e5 2.Nc3 Nf6 3.Nf3 e4 4.Ng5 b5","A22","30.1%","39.1%","30.8%"
"English Opening, King's English Variation, Botvinnik System"," 1.c4 e5 2.Nc3 Nc6 3.g3 g6 4.Bg2 Bg7 5.d3 d6 6.e4","A26","33.8%","27.7%","38.5%"
"English Opening, King's English Variation, Botvinnik System, Prickly Pawn Pass System"," 1.c4 e5 2.Nc3 Nf6 3.g3 g6 4.Bg2 Bg7 5.d3 d6 6.e4 O-O 7.Nge2 c6 8.O-O a6","A26","38.8%","28.9%","32.2%"
"English Opening, King's English Variation, Bremen-Hort Variation"," 1.c4 e5 2.Nc3 Nc6 3.g3 g6 4.Bg2 Bg7 5.e3 d6 6.Nge2 Be6","A25","33.8%","39.1%","27.1%"
"English Opening, King's English Variation, Closed System"," 1.c4 e5 2.Nc3 Nc6 3.g3 g6 4.Bg2 Bg7 5.d3","A25","37.5%","30.2%","32.3%"
"English Opening, King's English Variation, Closed System, Full Symmetry"," 1.c4 e5 2.Nc3 Nc6 3.g3 g6 4.Bg2 Bg7 5.d3 d6","A26","29.0%","33.7%","37.3%"
"English Opening, King's English Variation, Four Knights Variation"," 1.c4 e5 2.Nc3 Nc6 3.Nf3 Nf6 4.d4 exd4 5.Nxd4 Bb4 6.Bg5 h6 7.Bh4 Bxc3+ 8.bxc3 Ne5","A28","29.6%","30.6%","39.8%"
"English Opening, King's English Variation, Four Knights Variation, Botvinnik Line"," 1.c4 e5 2.Nc3 Nc6 3.Nf3 Nf6 4.e4","A28","37.7%","33.9%","28.4%"
"English Opening, King's English Variation, Four Knights Variation, Bradley Beach Variation"," 1.c4 e5 2.Nc3 Nc6 3.Nf3 Nf6 4.d4 e4","A28","37.0%","34.1%","28.9%"
"English Opening, King's English Variation, Four Knights Variation, Fianchetto Lines"," 1.c4 e5 2.Nc3 Nc6 3.Nf3 Nf6 4.g3","A29","35.8%","26.3%","37.9%"
"English Opening, King's English Variation, Four Knights Variation, Flexible Line"," 1.c4 e5 2.Nc3 Nc6 3.Nf3 Nf6 4.d3","A28","33.9%","27.5%","38.6%"
"English Opening, King's English Variation, Four Knights Variation, General"," 1.c4 e5 2.Nc3 Nc6 3.Nf3 Nf6","A28","32.0%","38.6%","29.4%"
"English Opening, King's English Variation, Four Knights Variation, Korchnoi Line"," 1.c4 e5 2.Nc3 Nc6 3.Nf3 Nf6 4.a3","A28","37.5%","25.3%","37.2%"
"English Opening, King's English Variation, Four Knights Variation, Quiet Line"," 1.c4 e5 2.Nc3 Nc6 3.Nf3 Nf6 4.e3","A28","38.2%","27.2%","34.6%"
"English Opening, King's English Variation, Four Knights Variation, Quiet Line"," 1.c4 e5 2.Nc3 Nc6 3.Nf3 Nf6 4.e3 Bb4 5.Qc2 O-O 6.Nd5 Re8 7.Qf5","A28","39.0%","28.1%","32.9%"
"English Opening, King's English Variation, Four Knights Variation, Quiet Line"," 1.c4 e5 2.Nc3 Nc6 3.Nf3 Nf6 4.e3 Bb4 5.Qc2 Bxc3","A28","29.7%","27.9%","42.4%"
"English Opening, King's English Variation, General Variation"," 1.c4 e5 2.Nc3 d6 3.Nf3","A21","33.3%","36.1%","30.6%"
"English Opening, King's English Variation, General"," 1.c4 e5","A20","28.9%","39.5%","31.7%"
"English Opening, King's English Variation, Hungarian Attack"," 1.c4 e5 2.Nc3 Nc6 3.g3 g6 4.Bg2 Bg7 5.Rb1","A25","39.2%","24.9%","35.9%"
"English Opening, King's English Variation, Kramnik-Shirov Counter"," 1.c4 e5 2.Nc3 Bb4","A21","37.9%","30.5%","31.6%"
"English Opening, King's English Variation, Nimzowitsch Variation, General"," 1.c4 e5 2.Nf3","A20","42.9%","30.8%","26.4%"
"English Opening, King's English Variation, Nimzowitsch-Flohr Variation"," 1.c4 e5 2.Nf3 e4","A20","34.7%","30.6%","34.7%"
"English Opening, King's English Variation, Reversed Closed Sicilian"," 1.c4 e5 2.Nc3 Nc6","A25","35.0%","39.0%","25.9%"
"English Opening, King's English Variation, Reversed Sicilian"," 1.c4 e5 2.Nc3","A21","40.8%","32.4%","26.8%"
"English Opening, King's English Variation, Taimanov Variation"," 1.c4 e5 2.Nc3 Nc6 3.g3 g6 4.Bg2 Bg7","A25","30.7%","37.5%","31.9%"
"English Opening, King's English Variation, Three Knights System, General"," 1.c4 e5 2.Nc3 Nc6 3.Nf3","A27","39.0%","32.4%","28.6%"
"English Opening, King's English Variation, Troger Defense"," 1.c4 e5 2.Nc3 d6 3.g3 Be6 4.Bg2 Nc6","A21","33.5%","39.5%","27.0%"
"English Opening, King's English Variation, Two Knights' Variation, Fianchetto Line"," 1.c4 e5 2.Nc3 Nf6 3.g3","A22","45.2%","27.4%","27.4%"
"English Opening, King's English Variation, Two Knights' Variation, Fianchetto Lines"," 1.c4 e5 2.Nc3 Nf6 3.g3 g6","A24","29.5%","46.1%","24.4%"
"English Opening, King's English Variation, Two Knights' Variation, General"," 1.c4 e5 2.Nc3 Nf6","A22","37.3%","35.4%","27.3%"
"English Opening, King's English Variation, Two Knights' Variation, Keres Variation"," 1.c4 e5 2.Nc3 Nf6 3.g3 c6","A23","34.5%","36.7%","28.8%"
